Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Previous_Scores,Motivation_Level,Tutoring_Sessions,Family_Income,Teacher_Quality,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Study_Efficiency,High_Support,Family_Education_Support,Exam_Score
27,67,0,1,0,89,1,1,1,1,2,0,2,2,0.3,0,1,66
18,62,2,2,1,54,2,2,2,0,2,0,2,1,0.32727272727272727,0,0,64
14,88,0,2,1,97,2,0,1,2,2,0,0,2,0.14285714285714285,0,0,69
15,67,2,2,0,74,2,0,1,2,0,0,0,1,0.2,0,0,61
14,97,1,2,1,88,2,2,0,2,2,0,2,2,0.15730337078651685,0,0,71
28,73,0,2,1,70,1,0,1,2,0,0,0,1,0.39436619718309857,0,0,66
23,63,0,2,1,96,2,2,0,2,1,0,1,2,0.23711340206185566,0,0,67
22,65,2,2,1,64,0,1,2,0,0,0,1,1,0.3384615384615385,0,0,64
18,82,0,0,0,60,2,5,2,0,0,0,0,2,0.29508196721311475,1,0,69
14,84,2,2,1,70,2,1,1,0,1,0,0,2,0.19718309859154928,0,0,67
14,65,2,0,1,97,1,3,1,0,2,0,1,2,0.14285714285714285,1,0,65
20,71,1,0,1,63,0,1,1,2,2,0,0,1,0.3125,0,0,65
12,96,0,2,0,95,2,3,2,2,1,1,1,2,0.125,0,0,69
33,69,2,0,1,83,2,2,2,1,1,0,2,2,0.39285714285714285,1,0,71
19,84,2,2,1,63,2,1,0,2,2,0,1,2,0.296875,0,0,67
34,78,2,0,1,68,2,1,2,2,0,0,0,2,0.4927536231884058,0,0,71
15,92,2,2,1,51,2,1,0,0,2,0,0,2,0.28846153846153844,0,0,69
19,81,1,0,0,90,2,2,1,2,1,0,1,2,0.2087912087912088,1,0,67
22,67,1,2,0,86,1,1,1,2,2,0,1,1,0.25287356321839083,0,0,63
29,97,2,0,1,92,2,2,1,2,2,0,1,1,0.3118279569892473,1,0,75
22,63,1,1,1,53,2,1,0,2,1,0,1,2,0.4074074074074074,0,0,62
18,83,1,2,0,100,2,1,1,0,0,0,1,2,0.1782178217821782,0,0,66
24,63,2,2,0,90,2,2,1,2,1,0,2,2,0.26373626373626374,0,0,66
14,69,2,1,1,79,2,1,0,2,0,0,2,1,0.175,0,0,62
16,67,2,2,1,56,1,1,1,2,0,0,0,2,0.2807017543859649,0,0,61
18,74,2,2,0,85,2,4,2,2,0,0,0,1,0.20930232558139536,0,0,66
13,77,1,2,1,76,1,1,2,1,1,0,0,1,0.16883116883116883,0,0,62
30,99,2,2,1,57,2,0,1,2,1,0,2,2,0.5172413793103449,0,0,73
15,69,2,2,1,53,1,0,0,2,0,0,1,2,0.2777777777777778,0,0,60
19,79,0,2,1,59,1,1,2,2,1,1,0,1,0.31666666666666665,0,0,65
29,84,0,2,1,56,0,3,1,0,1,0,2,0,0.5087719298245614,0,1,72
12,74,2,0,1,66,1,1,1,2,0,0,1,2,0.1791044776119403,0,0,62
21,62,2,1,0,58,2,2,1,0,1,0,0,1,0.3559322033898305,0,0,62
24,91,0,0,1,76,2,0,2,2,2,0,1,1,0.3116883116883117,0,0,72
24,62,2,1,1,50,2,1,0,0,0,0,2,2,0.47058823529411764,0,0,64
25,88,2,0,0,51,2,1,2,1,1,0,1,2,0.4807692307692308,0,0,68
25,76,0,0,1,59,2,4,2,2,1,0,0,2,0.4166666666666667,1,0,71
25,99,1,2,0,57,2,1,2,1,2,0,2,1,0.43103448275862066,0,0,70
15,88,2,0,1,61,1,2,2,0,2,1,1,2,0.24193548387096775,1,0,68
11,63,2,0,1,51,0,0,1,1,0,1,0,1,0.21153846153846154,0,0,58
17,79,2,2,0,79,2,3,2,0,1,1,2,2,0.2125,0,0,67
29,62,0,2,1,74,2,1,1,2,0,1,0,2,0.38666666666666666,0,0,66
21,74,2,2,1,52,2,3,2,2,2,0,1,2,0.39622641509433965,0,0,66
16,91,2,0,0,94,1,0,0,2,2,0,2,2,0.16842105263157894,0,0,70
19,76,2,0,1,59,2,1,2,2,1,0,1,2,0.31666666666666665,0,0,66
15,65,2,2,0,53,2,2,1,2,0,0,0,2,0.2777777777777778,0,0,61
22,69,0,0,0,86,1,1,0,2,2,1,1,1,0.25287356321839083,0,0,67
35,84,2,2,0,86,2,1,2,2,1,0,1,2,0.40229885057471265,0,0,72
26,61,2,2,0,64,1,0,2,2,0,0,2,2,0.4,0,0,63
16,69,2,2,1,68,2,0,2,0,1,0,0,1,0.2318840579710145,0,0,63
14,82,0,1,1,91,0,1,1,2,0,0,1,2,0.15217391304347827,0,0,66
18,85,2,0,0,69,2,2,1,2,2,0,1,2,0.2571428571428571,1,0,68
21,74,0,2,1,95,1,1,2,2,2,1,1,0,0.21875,0,0,66
28,81,2,0,0,96,2,0,2,2,1,0,1,2,0.28865979381443296,0,0,70
10,93,1,2,0,52,2,2,2,2,2,0,2,2,0.18867924528301888,0,0,66
12,62,2,2,1,66,2,1,1,2,1,0,0,1,0.1791044776119403,0,0,60
21,67,1,0,1,55,0,2,0,0,2,0,1,1,0.375,1,0,66
19,75,2,2,1,88,1,1,2,2,2,0,2,1,0.21348314606741572,0,0,67
24,99,0,2,1,69,2,0,2,2,2,0,1,2,0.34285714285714286,0,0,73
15,95,2,2,1,59,1,0,2,2,2,0,1,0,0.25,0,0,66
14,66,2,2,1,93,2,1,2,2,0,0,1,2,0.14893617021276595,0,0,62
16,60,2,1,0,87,1,0,1,1,2,0,1,2,0.18181818181818182,0,0,60
31,63,1,0,1,74,1,3,2,2,0,0,0,1,0.41333333333333333,1,0,66
27,80,1,1,0,65,1,1,1,2,2,0,2,2,0.4090909090909091,0,0,67
23,91,2,2,0,57,1,2,1,0,2,0,1,2,0.39655172413793105,0,0,69
21,70,1,1,0,73,1,0,0,2,1,0,0,2,0.28378378378378377,0,0,63
20,71,2,2,1,88,2,1,1,1,1,0,0,2,0.2247191011235955,0,0,65
19,95,1,0,1,97,1,0,2,2,1,0,2,2,0.19387755102040816,0,0,71
21,71,2,2,1,51,2,3,2,0,1,0,2,1,0.40384615384615385,0,0,66
24,85,1,2,1,54,2,2,2,1,1,0,0,1,0.43636363636363634,0,0,66
13,68,1,2,1,79,2,1,0,2,0,0,0,2,0.1625,0,0,62
19,88,2,0,1,57,1,1,2,1,0,0,0,2,0.3275862068965517,0,0,66
18,90,0,2,0,81,2,2,2,1,0,0,2,1,0.21951219512195122,0,1,69
22,61,2,1,0,98,0,3,0,1,1,0,0,2,0.2222222222222222,0,0,65
18,78,1,1,1,77,2,2,2,0,1,0,0,2,0.23076923076923078,0,0,66
17,81,2,2,1,100,1,2,2,0,1,0,0,2,0.16831683168316833,0,0,68
27,64,0,0,1,68,0,1,1,0,1,0,1,2,0.391304347826087,0,0,68
28,80,2,0,0,96,0,2,1,2,2,0,1,2,0.28865979381443296,1,0,73
6,90,2,2,1,66,2,2,2,0,2,0,1,0,0.08955223880597014,0,0,65
24,67,0,0,1,86,2,2,2,2,0,0,0,2,0.27586206896551724,1,0,68
27,91,2,0,1,75,1,1,0,0,1,0,0,2,0.35526315789473684,0,0,74
15,88,1,2,1,61,2,0,0,2,1,1,2,0,0.24193548387096775,0,0,65
22,74,2,1,1,56,1,4,2,0,0,0,2,1,0.38596491228070173,0,0,66
26,80,2,2,1,93,2,2,1,1,1,0,2,1,0.2765957446808511,0,0,69
26,79,2,0,0,88,2,1,1,0,2,1,0,2,0.29213483146067415,0,0,70
33,86,1,2,1,80,2,0,1,0,1,0,2,2,0.4074074074074074,0,0,72
24,68,2,2,1,73,1,1,2,2,1,1,1,1,0.32432432432432434,0,0,64
14,79,2,2,1,70,2,1,1,2,2,0,0,1,0.19718309859154928,0,0,65
24,62,0,2,1,90,1,0,0,2,2,0,0,2,0.26373626373626374,0,0,67
10,66,2,2,0,74,1,2,1,2,0,0,1,1,0.13333333333333333,0,0,59
13,67,2,0,1,88,2,0,1,2,1,0,0,1,0.14606741573033707,0,0,63
20,80,2,0,1,58,1,0,2,2,1,0,0,2,0.3389830508474576,0,0,65
24,68,2,2,1,96,2,1,1,0,2,0,1,2,0.24742268041237114,0,0,67
10,71,2,2,1,55,0,2,1,0,2,0,0,2,0.17857142857142858,0,0,63
11,61,2,2,1,98,0,0,2,0,0,0,1,1,0.1111111111111111,0,0,61
30,100,0,0,0,75,2,0,1,2,1,0,0,1,0.39473684210526316,0,0,75
10,87,2,1,1,83,2,0,1,2,2,0,1,2,0.11904761904761904,0,0,63
23,78,0,1,1,93,2,0,2,0,2,0,2,2,0.24468085106382978,0,1,70
19,62,0,2,1,79,1,7,2,2,1,0,1,2,0.2375,0,0,66
24,68,1,0,0,51,2,0,1,1,1,0,1,2,0.46153846153846156,0,0,63
18,96,0,1,0,57,1,1,1,2,0,0,1,1,0.3103448275862069,0,0,66
24,92,2,0,0,78,0,0,2,2,1,0,1,2,0.3037974683544304,0,0,71
27,98,0,1,1,93,1,0,1,2,1,0,1,1,0.2872340425531915,0,0,72
4,83,0,2,0,99,1,1,1,1,1,0,0,2,0.04,0,0,64
17,95,0,2,0,54,1,2,0,0,1,0,0,1,0.3090909090909091,0,0,69
14,91,1,2,0,98,0,0,0,0,1,0,1,2,0.1414141414141414,0,0,68
20,89,1,2,1,95,1,3,1,2,1,0,1,2,0.20833333333333334,0,0,69
23,62,0,1,0,94,2,0,2,1,2,0,2,0,0.24210526315789474,0,1,64
28,92,1,0,0,96,0,1,2,1,1,0,0,1,0.28865979381443296,0,0,72
23,83,0,0,1,89,1,1,2,2,0,0,1,0,0.25555555555555554,0,0,99
20,63,2,2,0,72,1,3,1,0,0,1,2,2,0.273972602739726,0,0,63
24,76,2,2,1,82,2,2,2,2,2,0,0,0,0.2891566265060241,0,0,68
23,93,0,0,0,53,0,1,1,2,1,0,0,2,0.42592592592592593,0,0,72
27,70,2,2,0,80,1,1,1,2,1,0,1,2,0.3333333333333333,0,0,66
16,79,2,2,1,91,2,4,0,2,2,0,2,2,0.17391304347826086,0,0,69
24,86,2,2,1,79,2,0,1,2,1,0,1,2,0.3,0,0,68
31,82,0,2,1,63,2,2,0,2,2,0,2,1,0.484375,0,1,72
18,77,2,0,1,61,2,1,1,2,1,0,1,2,0.2903225806451613,0,0,65
14,83,0,2,1,95,1,1,1,2,1,1,1,2,0.14583333333333334,0,0,65
26,67,2,0,1,94,2,0,2,2,2,0,0,2,0.2736842105263158,0,0,68
19,92,2,2,1,88,1,1,0,2,2,0,2,2,0.21348314606741572,0,0,71
24,60,0,1,1,69,2,1,2,0,1,0,1,1,0.34285714285714286,0,0,64
13,72,1,2,0,93,1,1,1,2,0,0,1,2,0.13829787234042554,0,0,61
12,98,0,2,1,51,2,0,2,1,2,0,2,1,0.23076923076923078,0,1,68
22,61,0,2,0,63,1,1,1,2,2,0,2,2,0.34375,0,1,64
21,89,2,2,0,99,2,0,2,2,0,0,1,2,0.21,0,0,69
23,90,2,2,1,90,1,3,1,2,2,0,1,2,0.25274725274725274,0,0,72
9,98,2,2,0,92,2,0,2,2,1,0,1,1,0.0967741935483871,0,0,67
23,90,0,2,1,62,2,3,2,1,2,0,2,1,0.36507936507936506,0,1,71
15,86,0,2,1,68,0,0,2,1,1,0,1,2,0.21739130434782608,0,0,67
25,89,2,1,1,59,2,2,1,2,1,0,0,2,0.4166666666666667,0,0,69
29,63,2,0,1,94,2,0,2,0,2,0,2,2,0.30526315789473685,0,0,69
21,66,1,0,1,68,0,2,1,2,2,0,1,2,0.30434782608695654,1,0,65
17,62,2,2,0,66,0,2,0,2,1,0,1,1,0.2537313432835821,0,0,63
25,68,1,2,0,62,1,1,1,0,0,0,0,1,0.3968253968253968,0,0,63
20,92,2,0,1,82,0,0,2,2,1,0,2,2,0.24096385542168675,0,0,72
16,77,2,2,1,93,2,1,1,2,2,0,1,1,0.1702127659574468,0,0,66
25,86,2,2,1,97,1,1,0,2,1,0,1,1,0.25510204081632654,0,0,70
34,87,2,1,0,69,0,3,1,2,1,0,0,1,0.4857142857142857,0,0,72
20,94,1,0,1,66,0,1,1,0,2,0,1,2,0.29850746268656714,0,0,70
22,62,2,2,1,64,2,0,1,2,1,0,2,2,0.3384615384615385,0,0,63
29,81,0,2,0,68,2,2,2,2,1,0,2,2,0.42028985507246375,0,1,72
24,68,0,1,0,84,2,1,1,0,2,0,1,2,0.2823529411764706,0,0,66
21,96,2,2,0,64,0,2,2,0,1,0,0,2,0.3230769230769231,0,0,71
7,84,2,2,1,96,2,1,1,1,2,1,1,2,0.07216494845360824,0,0,62
19,66,0,1,0,99,2,1,2,2,2,0,0,2,0.19,0,0,66
8,71,0,2,1,77,2,0,0,2,1,0,1,1,0.10256410256410256,0,0,61
20,65,0,0,1,97,2,0,1,1,0,0,1,1,0.20408163265306123,0,0,65
25,87,0,2,1,83,2,0,2,0,2,0,0,1,0.2976190476190476,0,0,72
21,95,0,2,1,81,2,0,2,2,1,0,1,2,0.25609756097560976,0,0,71
7,82,2,0,1,99,2,2,2,0,0,0,2,1,0.07,1,0,66
11,86,2,2,1,84,2,5,1,0,1,1,1,2,0.12941176470588237,0,0,67
14,65,0,2,0,59,1,1,0,2,2,0,2,0,0.23333333333333334,0,1,63
29,78,2,2,0,99,0,0,0,2,0,0,1,1,0.29,0,0,69
24,75,1,2,0,98,0,1,1,2,2,0,1,2,0.24242424242424243,0,0,67
29,93,0,0,0,74,2,3,2,0,2,0,1,2,0.38666666666666666,1,0,76
23,68,0,1,1,68,2,1,2,2,1,0,0,2,0.3333333333333333,0,0,65
9,98,0,2,0,55,1,3,1,2,2,0,1,2,0.16071428571428573,0,0,67
11,94,2,2,0,67,2,2,0,2,1,0,1,2,0.16176470588235295,0,0,67
19,63,1,0,0,94,2,1,2,2,2,0,1,1,0.2,0,0,64
10,63,2,2,0,80,2,0,1,2,2,0,0,2,0.12345679012345678,0,0,60
13,64,2,1,1,50,0,0,2,1,2,0,1,2,0.2549019607843137,0,0,60
18,63,0,1,0,94,2,2,2,0,1,1,1,2,0.18947368421052632,0,0,63
16,76,2,0,1,63,0,0,1,2,2,0,1,2,0.25,0,0,86
26,74,2,2,0,86,1,2,1,0,2,0,0,2,0.2988505747126437,0,0,69
17,97,2,0,1,87,1,2,1,0,1,0,1,2,0.19318181818181818,1,0,71
19,96,2,2,0,57,0,0,1,2,2,0,1,2,0.3275862068965517,0,0,69
20,77,2,1,0,61,2,2,2,2,1,0,1,2,0.3225806451612903,0,0,65
26,64,2,0,0,56,2,3,2,2,2,0,1,2,0.45614035087719296,1,0,66
24,96,2,2,0,70,2,0,0,2,0,0,1,2,0.3380281690140845,0,0,70
16,84,2,2,0,65,1,1,0,0,0,0,1,1,0.24242424242424243,0,0,65
20,84,2,2,0,85,2,0,2,2,2,0,1,1,0.23255813953488372,0,0,67
19,73,1,2,1,86,0,0,2,0,2,0,0,2,0.21839080459770116,0,0,66
34,68,2,2,0,67,0,0,2,2,1,0,1,1,0.5,0,0,67
28,74,2,1,1,62,2,1,1,2,1,0,1,1,0.4444444444444444,0,0,65
22,90,2,2,1,66,1,0,1,2,2,0,2,2,0.3283582089552239,0,0,69
26,84,2,2,1,56,2,1,2,2,0,0,0,2,0.45614035087719296,0,0,67
23,65,1,2,1,81,1,2,1,2,1,0,1,2,0.2804878048780488,0,0,63
30,87,0,2,1,58,0,1,1,2,0,0,0,2,0.5084745762711864,0,0,71
23,98,2,2,0,88,0,1,1,2,0,0,2,1,0.25842696629213485,0,0,72
23,72,2,2,1,64,1,1,1,2,1,0,2,2,0.35384615384615387,0,0,66
24,76,2,2,0,92,2,1,2,1,1,0,2,2,0.25806451612903225,0,0,68
15,96,0,0,1,73,2,3,2,2,0,0,0,2,0.20270270270270271,1,0,71
23,63,1,2,1,93,2,2,2,0,2,0,1,0,0.24468085106382978,0,0,65
24,70,2,0,0,62,2,2,1,2,0,1,0,2,0.38095238095238093,1,0,65
30,87,0,2,1,61,0,2,2,0,1,0,1,1,0.4838709677419355,0,0,73
18,64,2,2,1,76,2,2,2,0,2,0,1,2,0.23376623376623376,0,0,65
19,61,0,2,1,52,1,1,1,2,1,0,1,0,0.3584905660377358,0,0,59
19,75,2,0,1,61,0,0,2,2,0,0,1,2,0.3064516129032258,0,0,65
19,93,1,2,1,83,2,1,2,2,2,0,1,2,0.2261904761904762,0,0,69
31,80,2,2,1,71,0,2,1,0,1,0,1,2,0.4305555555555556,0,0,71
17,74,2,1,1,98,1,1,0,0,1,0,1,2,0.1717171717171717,0,0,65
28,98,2,2,1,59,2,1,1,2,2,0,1,2,0.4666666666666667,0,0,72
14,100,1,2,0,75,1,1,1,2,2,0,2,1,0.18421052631578946,0,0,67
22,99,2,0,1,95,2,2,1,1,0,1,1,2,0.22916666666666666,1,0,71
20,78,2,1,0,61,2,0,2,2,1,1,1,1,0.3225806451612903,0,0,62
16,73,1,0,1,96,2,1,2,2,2,0,1,1,0.16494845360824742,0,0,66
28,98,0,2,1,86,2,2,2,0,1,0,1,2,0.3218390804597701,0,0,75
21,99,0,2,1,65,1,1,2,2,2,0,0,0,0.3181818181818182,0,0,71
30,75,2,1,1,95,1,1,0,2,0,0,2,2,0.3125,0,0,70
23,96,1,2,1,80,1,3,1,0,2,0,1,2,0.2839506172839506,0,0,71
17,91,2,1,1,62,1,3,0,2,0,0,2,2,0.2698412698412698,0,0,68
25,77,2,1,0,64,1,3,1,2,1,1,0,2,0.38461538461538464,0,0,65
16,62,2,2,0,88,2,1,1,0,1,0,1,2,0.1797752808988764,0,0,62
26,61,0,2,1,95,2,0,2,2,0,0,0,2,0.2708333333333333,0,0,67
18,72,0,2,1,69,0,2,0,2,1,1,1,0,0.2571428571428571,0,0,64
17,82,2,0,0,65,1,4,1,2,2,0,1,1,0.25757575757575757,1,0,67
22,98,2,0,1,79,2,2,0,2,1,0,1,1,0.275,1,0,72
19,93,1,1,1,81,2,2,0,2,2,1,0,1,0.23170731707317074,0,0,68
14,63,2,2,1,64,0,1,1,2,1,0,1,1,0.2153846153846154,0,0,61
30,88,1,2,1,90,0,4,0,2,0,0,0,1,0.32967032967032966,0,0,73
12,88,2,2,0,65,2,0,1,2,2,0,1,2,0.18181818181818182,0,0,65
14,81,2,2,1,64,2,2,2,2,2,1,0,2,0.2153846153846154,0,0,66
5,69,2,2,1,77,2,2,1,0,0,0,0,2,0.0641025641025641,0,0,60
25,86,0,2,0,65,2,2,2,0,2,0,1,1,0.3787878787878788,0,0,71
25,91,1,2,1,96,2,3,2,2,1,0,1,2,0.25773195876288657,0,0,72
19,71,0,0,0,96,0,2,1,2,1,1,0,2,0.1958762886597938,1,0,67
20,99,2,1,1,64,0,0,2,2,2,0,1,2,0.3076923076923077,0,0,70
15,95,2,0,1,62,2,2,2,2,2,0,1,0,0.23809523809523808,1,0,69
12,74,2,2,0,98,0,2,1,2,1,0,0,2,0.12121212121212122,0,0,65
14,84,2,2,1,96,2,2,1,2,1,0,2,0,0.14432989690721648,0,0,66
29,88,2,0,0,96,1,2,1,1,2,0,1,2,0.29896907216494845,1,0,72
20,76,2,2,0,94,1,2,1,0,1,1,1,1,0.21052631578947367,0,0,65
24,93,2,0,1,70,1,1,2,0,1,0,1,1,0.3380281690140845,0,0,71
14,81,0,0,0,78,2,0,2,2,2,0,0,2,0.17721518987341772,0,0,68
22,70,2,1,1,58,1,4,0,2,2,0,2,1,0.3728813559322034,0,0,66
17,97,2,2,0,56,1,2,0,2,2,0,1,2,0.2982456140350877,0,0,69
22,63,0,1,0,53,0,2,0,2,1,0,2,1,0.4074074074074074,0,1,64
11,64,2,2,1,66,2,2,1,2,2,0,0,1,0.16417910447761194,0,0,61
21,74,2,0,1,61,1,0,1,2,2,0,1,2,0.3387096774193548,0,0,65
17,92,0,0,0,93,2,4,2,1,1,0,0,1,0.18085106382978725,1,0,72
14,67,2,2,0,53,2,2,0,2,1,0,0,2,0.25925925925925924,0,0,62
20,65,2,0,1,100,2,2,1,0,1,0,1,1,0.19801980198019803,1,0,67
30,67,2,0,1,80,0,0,1,2,1,0,1,1,0.37037037037037035,0,0,68
21,78,2,2,1,55,2,1,0,1,2,0,0,2,0.375,0,0,67
27,69,2,2,0,51,2,1,0,2,0,0,1,2,0.5192307692307693,0,0,65
38,98,1,2,0,94,2,2,1,1,0,0,2,2,0.4,0,0,75
22,73,0,0,1,76,0,3,2,2,0,0,0,0,0.2857142857142857,1,0,69
23,98,0,2,1,80,2,1,2,2,2,0,1,1,0.2839506172839506,0,0,73
14,83,0,2,0,84,2,1,1,2,1,0,1,2,0.16470588235294117,0,0,66
20,62,1,2,0,79,0,2,1,2,2,0,1,2,0.25,0,0,62
22,98,0,2,1,64,1,0,2,0,2,0,1,1,0.3384615384615385,0,0,71
14,67,0,2,1,86,2,0,0,2,2,0,0,1,0.16091954022988506,0,0,64
9,93,0,1,1,66,2,0,1,1,1,0,0,1,0.13432835820895522,0,0,64
9,76,1,0,0,78,1,0,2,2,0,1,2,2,0.11392405063291139,0,0,60
12,70,2,0,0,53,2,2,1,2,2,0,0,2,0.2222222222222222,1,0,63
21,81,2,1,1,65,0,1,2,2,2,0,0,1,0.3181818181818182,0,0,67
32,90,2,2,1,98,0,0,2,0,1,0,0,1,0.32323232323232326,0,0,74
16,66,2,1,0,84,0,3,1,1,2,0,1,2,0.18823529411764706,0,0,63
14,61,2,2,1,93,1,3,2,0,0,0,1,1,0.14893617021276595,0,0,62
30,75,2,2,1,79,1,0,2,2,0,0,1,1,0.375,0,0,67
29,71,0,2,0,92,1,1,1,2,2,0,1,2,0.3118279569892473,0,0,69
22,91,2,2,1,64,2,1,1,0,2,1,1,1,0.3384615384615385,0,0,68
23,82,1,2,1,94,2,1,2,2,0,1,1,2,0.24210526315789474,0,0,66
27,88,2,0,0,72,2,1,1,0,2,0,1,2,0.3698630136986301,0,0,71
29,91,2,0,1,87,2,2,2,0,0,0,0,2,0.32954545454545453,1,0,74
33,68,2,1,1,88,2,2,1,2,0,0,0,1,0.3707865168539326,0,0,67
26,80,2,2,1,94,2,1,1,2,2,0,2,1,0.2736842105263158,0,0,70
27,64,1,2,1,70,2,0,1,0,2,0,1,2,0.38028169014084506,0,0,65
23,73,2,2,0,63,2,1,0,2,2,0,1,2,0.359375,0,0,67
19,68,0,0,0,51,2,1,0,2,2,0,1,1,0.36538461538461536,0,0,64
23,73,0,2,1,75,2,0,0,0,2,0,1,1,0.3026315789473684,0,0,68
24,88,0,0,0,71,2,2,0,0,0,0,1,2,0.3333333333333333,1,0,72
24,65,2,1,0,64,1,1,0,2,1,0,2,2,0.36923076923076925,0,0,64
20,72,0,1,0,60,1,0,1,2,1,0,1,2,0.32786885245901637,0,0,63
14,60,2,1,1,89,1,2,2,2,1,0,1,1,0.15555555555555556,0,0,60
20,94,1,0,1,89,2,1,1,2,2,0,1,2,0.2222222222222222,0,0,71
14,88,2,2,1,66,2,4,2,0,2,0,1,2,0.208955223880597,0,0,69
16,99,1,0,1,100,0,1,0,0,2,0,1,0,0.15841584158415842,0,0,72
21,95,2,0,0,75,2,1,1,2,1,0,0,0,0.27631578947368424,0,0,69
1,81,2,2,1,66,2,1,1,2,0,0,0,2,0.014925373134328358,0,0,60
27,72,1,1,1,79,2,2,0,0,2,0,2,1,0.3375,0,0,68
21,83,0,2,1,81,1,3,0,2,0,0,2,1,0.25609756097560976,0,1,71
22,77,2,0,0,85,1,2,1,2,1,0,0,2,0.2558139534883721,1,0,68
20,85,0,2,1,83,1,3,2,2,2,1,0,2,0.23809523809523808,0,0,70
23,75,2,2,1,87,1,0,0,1,2,0,1,2,0.26136363636363635,0,0,66
11,83,2,2,1,63,2,2,1,2,1,0,0,2,0.171875,0,0,65
15,65,0,2,0,93,1,2,1,2,1,1,1,2,0.1595744680851064,0,0,63
18,85,1,2,0,56,1,0,1,2,2,0,1,1,0.3157894736842105,0,0,64
21,80,2,1,1,78,2,0,2,2,0,0,2,2,0.26582278481012656,0,0,66
24,69,0,1,1,96,2,4,0,2,2,0,0,1,0.24742268041237114,0,0,70
25,86,2,1,1,59,2,3,1,2,2,0,1,2,0.4166666666666667,0,0,69
29,96,0,2,0,85,1,3,0,2,1,0,2,2,0.3372093023255814,0,1,76
26,64,0,2,1,92,1,2,1,0,2,0,0,1,0.27956989247311825,0,0,68
34,96,2,2,1,94,0,1,2,0,0,1,1,1,0.35789473684210527,0,0,75
20,90,0,0,1,69,2,2,0,0,1,0,1,2,0.2857142857142857,1,0,72
7,86,2,1,0,88,2,2,1,2,0,0,0,2,0.07865168539325842,0,0,63
14,77,0,0,0,51,1,5,1,2,2,0,0,1,0.2692307692307692,1,0,66
21,78,0,2,1,78,2,2,0,2,0,0,1,0,0.26582278481012656,0,0,68
20,63,1,2,1,75,1,2,2,0,1,0,1,2,0.2631578947368421,0,0,63
28,65,2,2,0,78,0,1,0,2,2,0,0,2,0.35443037974683544,0,0,67
24,94,0,1,0,70,2,1,0,2,1,0,1,2,0.3380281690140845,0,0,70
22,61,2,2,0,84,1,0,2,2,2,0,2,2,0.25882352941176473,0,0,64
21,95,1,1,0,84,1,0,0,2,1,1,1,2,0.24705882352941178,0,0,67
27,86,2,2,1,82,1,2,1,2,2,0,1,1,0.3253012048192771,0,0,70
18,66,2,2,1,89,0,4,1,2,2,1,1,2,0.2,0,0,65
21,69,0,2,1,52,1,0,1,2,0,0,2,2,0.39622641509433965,0,1,64
18,81,0,0,0,95,1,1,2,2,2,0,1,2,0.1875,0,0,69
28,81,2,1,1,65,2,1,1,2,2,0,1,1,0.42424242424242425,0,0,67
15,61,2,2,0,59,0,0,1,0,1,0,1,2,0.25,0,0,61
25,99,2,2,0,67,2,1,1,0,1,0,1,2,0.36764705882352944,0,0,71
36,90,2,0,1,68,1,1,1,0,2,0,1,1,0.5217391304347826,0,0,74
20,71,2,2,1,65,2,2,2,2,0,0,1,1,0.30303030303030304,0,0,64
21,64,2,2,0,82,2,2,1,2,1,0,0,1,0.25301204819277107,0,0,64
17,76,2,2,0,73,2,3,1,0,1,0,2,2,0.22972972972972974,0,0,67
14,73,2,0,1,82,2,1,2,2,0,0,1,2,0.1686746987951807,0,0,64
22,83,0,0,1,94,2,0,0,2,1,0,0,1,0.23157894736842105,0,0,71
16,66,1,2,0,93,2,7,1,2,0,0,1,0,0.1702127659574468,0,0,63
13,60,2,2,0,77,1,2,2,0,2,1,1,2,0.16666666666666666,0,0,61
26,87,2,0,0,70,1,1,1,2,2,0,1,2,0.36619718309859156,0,0,70
10,74,2,2,1,99,0,2,2,0,1,0,0,2,0.1,0,0,66
12,63,0,2,0,70,1,1,0,1,2,0,0,2,0.16901408450704225,0,0,62
17,94,1,2,1,65,1,4,2,2,1,0,1,0,0.25757575757575757,0,0,68
26,94,0,1,1,53,1,0,1,0,1,0,1,2,0.48148148148148145,0,0,69
8,77,2,1,1,90,1,1,2,2,1,0,1,1,0.08791208791208792,0,0,61
28,61,1,1,1,82,1,0,2,0,2,0,0,2,0.3373493975903614,0,0,64
9,82,2,2,1,72,2,2,2,2,2,0,2,2,0.1232876712328767,0,0,66
19,85,0,0,0,92,2,3,2,2,1,0,0,2,0.20430107526881722,1,0,71
17,74,2,1,0,64,2,2,2,2,1,0,1,2,0.26153846153846155,0,0,63
27,98,1,2,1,93,1,5,0,0,2,0,1,1,0.2872340425531915,0,0,101
29,86,1,1,1,52,2,1,1,2,2,0,0,2,0.5471698113207547,0,0,68
10,85,2,0,1,92,2,0,1,0,2,1,1,0,0.10752688172043011,0,0,65
18,69,2,0,1,60,2,3,1,2,0,0,0,0,0.29508196721311475,1,0,64
24,74,1,1,1,63,0,1,1,0,2,0,1,1,0.375,0,0,65
24,75,0,1,0,57,2,0,2,2,1,0,2,2,0.41379310344827586,0,1,66
33,67,2,2,1,93,0,0,1,0,1,0,1,0,0.35106382978723405,0,0,68
